[skyeye-promote][INFO] [2019-01-12 13:56:54] org.hibernate.validator.internal.util.Version.<clinit>(21) | HV000001: Hibernate Validator 6.0.10.Final
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectController/querySmProjectList]}" onto public void com.skyeye.eve.controller.SmProjectController.querySmProjectList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectController/deleteSmProjectById]}" onto public void com.skyeye.eve.controller.SmProjectController.deleteSmProjectById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectController/querySmProjectMationToEditById]}" onto public void com.skyeye.eve.controller.SmProjectController.querySmProjectMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectController/queryGroupMemberMationList]}" onto public void com.skyeye.eve.controller.SmProjectController.queryGroupMemberMationList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectController/queryGroupMationList]}" onto public void com.skyeye.eve.controller.SmProjectController.queryGroupMationList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageController/querySmProjectPageMationToEditById]}" onto public void com.skyeye.eve.controller.SmProjectPageController.querySmProjectPageMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageController/insertProPageMationByProId]}" onto public void com.skyeye.eve.controller.SmProjectPageController.insertProPageMationByProId(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageController/deleteSmProjectPageMationById]}" onto public void com.skyeye.eve.controller.SmProjectPageController.deleteSmProjectPageMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageController/editSmProjectPageMationById]}" onto public void com.skyeye.eve.controller.SmProjectPageController.editSmProjectPageMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageController/editSmProjectPageSortTopById]}" onto public void com.skyeye.eve.controller.SmProjectPageController.editSmProjectPageSortTopById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageController/queryProPageMationByProIdList]}" onto public void com.skyeye.eve.controller.SmProjectPageController.queryProPageMationByProIdList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageController/editSmProjectPageSortLowerById]}" onto public void com.skyeye.eve.controller.SmProjectPageController.editSmProjectPageSortLowerById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageModeController/editProPageModeMationByPageIdList]}" onto public void com.skyeye.eve.controller.SmProjectPageModeController.editProPageModeMationByPageIdList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageModeController/queryProPageModeMationByPageIdList]}" onto public void com.skyeye.eve.controller.SmProjectPageModeController.queryProPageModeMationByPageIdList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SmProjectPageModeController/queryPropertyListByMemberId]}" onto public void com.skyeye.eve.controller.SmProjectPageModeController.queryPropertyListByMemberId(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysDataBaseController/querySysDataBaseSelectList]}" onto public void com.skyeye.eve.controller.SysDataBaseController.querySysDataBaseSelectList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysDataBaseController/querySysDataBaseList]}" onto public void com.skyeye.eve.controller.SysDataBaseController.querySysDataBaseList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysDataBaseController/querySysDataBaseDescSelectList]}" onto public void com.skyeye.eve.controller.SysDataBaseController.querySysDataBaseDescSelectList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveIconController/querySysIconMationToEditById]}" onto public void com.skyeye.eve.controller.SysEveIconController.querySysIconMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveIconController/editSysIconMationById]}" onto public void com.skyeye.eve.controller.SysEveIconController.editSysIconMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveIconController/insertSysIconMation]}" onto public void com.skyeye.eve.controller.SysEveIconController.insertSysIconMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveIconController/deleteSysIconMationById]}" onto public void com.skyeye.eve.controller.SysEveIconController.deleteSysIconMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveIconController/querySysIconListToMenu]}" onto public void com.skyeye.eve.controller.SysEveIconController.querySysIconListToMenu(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveIconController/querySysIconList]}" onto public void com.skyeye.eve.controller.SysEveIconController.querySysIconList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/queryTreeSysMenuMationBySimpleLevel]}" onto public void com.skyeye.eve.controller.SysEveMenuController.queryTreeSysMenuMationBySimpleLevel(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/editSysEveMenuSortLowerById]}" onto public void com.skyeye.eve.controller.SysEveMenuController.editSysEveMenuSortLowerById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/insertSysMenuMation]}" onto public void com.skyeye.eve.controller.SysEveMenuController.insertSysMenuMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/querySysMenuMationToEditById]}" onto public void com.skyeye.eve.controller.SysEveMenuController.querySysMenuMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/querySysMenuMationBySimpleLevel]}" onto public void com.skyeye.eve.controller.SysEveMenuController.querySysMenuMationBySimpleLevel(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/editSysMenuMationById]}" onto public void com.skyeye.eve.controller.SysEveMenuController.editSysMenuMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:42] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/editSysEveMenuSortTopById]}" onto public void com.skyeye.eve.controller.SysEveMenuController.editSysEveMenuSortTopById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/deleteSysMenuMationById]}" onto public void com.skyeye.eve.controller.SysEveMenuController.deleteSysMenuMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/querySysMenuLevelList]}" onto public void com.skyeye.eve.controller.SysEveMenuController.querySysMenuLevelList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveMenuController/querySysMenuList]}" onto public void com.skyeye.eve.controller.SysEveMenuController.querySysMenuList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveRoleController/querySysRoleMationToEditById]}" onto public void com.skyeye.eve.controller.SysEveRoleController.querySysRoleMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveRoleController/editSysRoleMationById]}" onto public void com.skyeye.eve.controller.SysEveRoleController.editSysRoleMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveRoleController/querySysRoleBandMenuList]}" onto public void com.skyeye.eve.controller.SysEveRoleController.querySysRoleBandMenuList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveRoleController/deleteSysRoleMationById]}" onto public void com.skyeye.eve.controller.SysEveRoleController.deleteSysRoleMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveRoleController/insertSysRoleMation]}" onto public void com.skyeye.eve.controller.SysEveRoleController.insertSysRoleMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveRoleController/querySysRoleList]}" onto public void com.skyeye.eve.controller.SysEveRoleController.querySysRoleList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editUserInstallWinLockBgPic]}" onto public void com.skyeye.eve.controller.SysEveUserController.editUserInstallWinLockBgPic(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editUserInstallWinTaskPosition]}" onto public void com.skyeye.eve.controller.SysEveUserController.editUserInstallWinTaskPosition(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/querySysUserMationToEditById]}" onto public void com.skyeye.eve.controller.SysEveUserController.querySysUserMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/deleteUserMationBySession]}" onto public void com.skyeye.eve.controller.SysEveUserController.deleteUserMationBySession(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editRoleIdsByUserId]}" onto public void com.skyeye.eve.controller.SysEveUserController.editRoleIdsByUserId(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/queryDeskTopMenuBySession]}" onto public void com.skyeye.eve.controller.SysEveUserController.queryDeskTopMenuBySession(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/queryAllMenuBySession]}" onto public void com.skyeye.eve.controller.SysEveUserController.queryAllMenuBySession(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editUserInstallWinBgPic]}" onto public void com.skyeye.eve.controller.SysEveUserController.editUserInstallWinBgPic(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/queryUserMationBySession]}" onto public void com.skyeye.eve.controller.SysEveUserController.queryUserMationBySession(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editSysUserMationById]}" onto public void com.skyeye.eve.controller.SysEveUserController.editSysUserMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editSysUserLockStateToLockById]}" onto public void com.skyeye.eve.controller.SysEveUserController.editSysUserLockStateToLockById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editSysUserLockStateToUnLockById]}" onto public void com.skyeye.eve.controller.SysEveUserController.editSysUserLockStateToUnLockById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/insertSysUserMationById]}" onto public void com.skyeye.eve.controller.SysEveUserController.insertSysUserMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/queryRoleAndBindRoleByUserId]}" onto public void com.skyeye.eve.controller.SysEveUserController.queryRoleAndBindRoleByUserId(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editUserInstallThemeColor]}" onto public void com.skyeye.eve.controller.SysEveUserController.editUserInstallThemeColor(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editUserInstallWinStartMenuSize]}" onto public void com.skyeye.eve.controller.SysEveUserController.editUserInstallWinStartMenuSize(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/querySysUserList]}" onto public void com.skyeye.eve.controller.SysEveUserController.querySysUserList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/editUserPassword]}" onto public void com.skyeye.eve.controller.SysEveUserController.editUserPassword(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveUserController/queryUserToLogin]}" onto public void com.skyeye.eve.controller.SysEveUserController.queryUserToLogin(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinBgPicController/deleteSysEveWinBgPicMationCustomById]}" onto public void com.skyeye.eve.controller.SysEveWinBgPicController.deleteSysEveWinBgPicMationCustomById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinBgPicController/insertSysEveWinBgPicMationByCustom]}" onto public void com.skyeye.eve.controller.SysEveWinBgPicController.insertSysEveWinBgPicMationByCustom(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinBgPicController/querySysEveWinBgPicList]}" onto public void com.skyeye.eve.controller.SysEveWinBgPicController.querySysEveWinBgPicList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinBgPicController/querySysEveWinBgPicListToShow]}" onto public void com.skyeye.eve.controller.SysEveWinBgPicController.querySysEveWinBgPicListToShow(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinBgPicController/insertSysEveWinBgPicMation]}" onto public void com.skyeye.eve.controller.SysEveWinBgPicController.insertSysEveWinBgPicMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinBgPicController/querySysEveWinBgPicCustomList]}" onto public void com.skyeye.eve.controller.SysEveWinBgPicController.querySysEveWinBgPicCustomList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinBgPicController/deleteSysEveWinBgPicMationById]}" onto public void com.skyeye.eve.controller.SysEveWinBgPicController.deleteSysEveWinBgPicMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/deleteSysEveWinBgPicMationCustomById]}" onto public void com.skyeye.eve.controller.SysEveWinLockBgPicController.deleteSysEveWinBgPicMationCustomById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/insertSysEveWinBgPicMationByCustom]}" onto public void com.skyeye.eve.controller.SysEveWinLockBgPicController.insertSysEveWinBgPicMationByCustom(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/deleteSysEveWinLockBgPicMationById]}" onto public void com.skyeye.eve.controller.SysEveWinLockBgPicController.deleteSysEveWinLockBgPicMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/querySysEveWinBgPicListToShow]}" onto public void com.skyeye.eve.controller.SysEveWinLockBgPicController.querySysEveWinBgPicListToShow(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/querySysEveWinLockBgPicList]}" onto public void com.skyeye.eve.controller.SysEveWinLockBgPicController.querySysEveWinLockBgPicList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/querySysEveWinBgPicCustomList]}" onto public void com.skyeye.eve.controller.SysEveWinLockBgPicController.querySysEveWinBgPicCustomList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [skyeye-promote][INFO] [2019-01-12 17:35:43] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/insertSysEveWinLockBgPicMation]}" onto public void com.skyeye.eve.controller.SysEveWinLockBgPicController.insertSysEveWinLockBgPicMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
